TRINITY_DN32337_c0_g1_i2,TRINITY_DN32337_c0_g1
TRINITY_DN32351_c0_g1_i1,TRINITY_DN32351_c0_g1
TRINITY_DN32331_c0_g1_i1,TRINITY_DN32331_c0_g1
TRINITY_DN32364_c0_g1_i1,TRINITY_DN32364_c0_g1
TRINITY_DN32389_c0_g1_i1,TRINITY_DN32389_c0_g1
TRINITY_DN32373_c0_g1_i1,TRINITY_DN32373_c0_g1
TRINITY_DN32402_c0_g1_i1,TRINITY_DN32402_c0_g1
TRINITY_DN32386_c0_g1_i1,TRINITY_DN32386_c0_g1
TRINITY_DN36870_c0_g1_i1,TRINITY_DN36870_c0_g1
TRINITY_DN36856_c0_g1_i1,TRINITY_DN36856_c0_g1
TRINITY_DN36892_c0_g1_i1,TRINITY_DN36892_c0_g1
TRINITY_DN36847_c0_g1_i1,TRINITY_DN36847_c0_g1
TRINITY_DN36863_c0_g1_i1,TRINITY_DN36863_c0_g1
TRINITY_DN36835_c0_g1_i1,TRINITY_DN36835_c0_g1
TRINITY_DN36824_c0_g1_i1,TRINITY_DN36824_c0_g1
TRINITY_DN36882_c0_g1_i1,TRINITY_DN36882_c0_g1
TRINITY_DN36906_c0_g1_i1,TRINITY_DN36906_c0_g1
TRINITY_DN36843_c0_g1_i1,TRINITY_DN36843_c0_g1
TRINITY_DN36866_c0_g1_i1,TRINITY_DN36866_c0_g1
TRINITY_DN36837_c0_g1_i1,TRINITY_DN36837_c0_g1
TRINITY_DN36829_c0_g1_i1,TRINITY_DN36829_c0_g1
TRINITY_DN36903_c0_g1_i1,TRINITY_DN36903_c0_g1
TRINITY_DN36826_c0_g1_i1,TRINITY_DN36826_c0_g1
TRINITY_DN36883_c0_g1_i1,TRINITY_DN36883_c0_g1
TRINITY_DN36818_c0_g1_i1,TRINITY_DN36818_c0_g1
TRINITY_DN36888_c0_g1_i1,TRINITY_DN36888_c0_g1
TRINITY_DN36876_c0_g1_i1,TRINITY_DN36876_c0_g1
TRINITY_DN36865_c0_g1_i1,TRINITY_DN36865_c0_g1
TRINITY_DN36852_c0_g1_i1,TRINITY_DN36852_c0_g1
TRINITY_DN36841_c0_g1_i1,TRINITY_DN36841_c0_g1
TRINITY_DN36828_c0_g1_i1,TRINITY_DN36828_c0_g1
TRINITY_DN36832_c0_g1_i1,TRINITY_DN36832_c0_g1
TRINITY_DN36844_c0_g1_i1,TRINITY_DN36844_c0_g1
TRINITY_DN36845_c0_g1_i1,TRINITY_DN36845_c0_g1
TRINITY_DN36877_c0_g1_i1,TRINITY_DN36877_c0_g1
TRINITY_DN36886_c0_g1_i1,TRINITY_DN36886_c0_g1
TRINITY_DN36814_c0_g1_i1,TRINITY_DN36814_c0_g1
TRINITY_DN36840_c0_g1_i1,TRINITY_DN36840_c0_g1
TRINITY_DN36864_c0_g1_i1,TRINITY_DN36864_c0_g1
TRINITY_DN36831_c0_g1_i1,TRINITY_DN36831_c0_g1
TRINITY_DN36893_c0_g1_i1,TRINITY_DN36893_c0_g1
TRINITY_DN36851_c0_g1_i1,TRINITY_DN36851_c0_g1
TRINITY_DN36857_c0_g1_i1,TRINITY_DN36857_c0_g1
TRINITY_DN36833_c0_g1_i1,TRINITY_DN36833_c0_g1
TRINITY_DN36854_c0_g1_i1,TRINITY_DN36854_c0_g1
TRINITY_DN36889_c0_g1_i1,TRINITY_DN36889_c0_g1
TRINITY_DN36887_c0_g1_i1,TRINITY_DN36887_c0_g1
TRINITY_DN36901_c0_g1_i1,TRINITY_DN36901_c0_g1
TRINITY_DN36861_c0_g1_i1,TRINITY_DN36861_c0_g1
TRINITY_DN36891_c0_g1_i1,TRINITY_DN36891_c0_g1
TRINITY_DN36849_c0_g1_i1,TRINITY_DN36849_c0_g1
TRINITY_DN36902_c0_g1_i1,TRINITY_DN36902_c0_g1
TRINITY_DN36878_c0_g1_i1,TRINITY_DN36878_c0_g1
TRINITY_DN36900_c0_g1_i1,TRINITY_DN36900_c0_g1
TRINITY_DN36898_c0_g1_i1,TRINITY_DN36898_c0_g1
TRINITY_DN36872_c0_g1_i1,TRINITY_DN36872_c0_g1
TRINITY_DN36885_c0_g1_i1,TRINITY_DN36885_c0_g1
TRINITY_DN36860_c0_g1_i1,TRINITY_DN36860_c0_g1
TRINITY_DN36853_c0_g1_i1,TRINITY_DN36853_c0_g1
TRINITY_DN36895_c0_g1_i1,TRINITY_DN36895_c0_g1
TRINITY_DN36897_c0_g1_i1,TRINITY_DN36897_c0_g1
TRINITY_DN36812_c0_g1_i1,TRINITY_DN36812_c0_g1
TRINITY_DN36810_c0_g1_i1,TRINITY_DN36810_c0_g1
TRINITY_DN36873_c0_g1_i1,TRINITY_DN36873_c0_g1
TRINITY_DN36808_c0_g1_i1,TRINITY_DN36808_c0_g1
TRINITY_DN36827_c0_g1_i1,TRINITY_DN36827_c0_g1
TRINITY_DN36816_c0_g1_i1,TRINITY_DN36816_c0_g1
TRINITY_DN36817_c0_g1_i1,TRINITY_DN36817_c0_g1
TRINITY_DN36875_c0_g1_i1,TRINITY_DN36875_c0_g1
TRINITY_DN36879_c0_g1_i1,TRINITY_DN36879_c0_g1
TRINITY_DN36834_c0_g1_i1,TRINITY_DN36834_c0_g1
TRINITY_DN36858_c0_g1_i1,TRINITY_DN36858_c0_g1
TRINITY_DN36904_c0_g1_i1,TRINITY_DN36904_c0_g1
TRINITY_DN36868_c0_g1_i1,TRINITY_DN36868_c0_g1
TRINITY_DN36867_c0_g1_i1,TRINITY_DN36867_c0_g1
TRINITY_DN36820_c0_g1_i1,TRINITY_DN36820_c0_g1
TRINITY_DN36811_c0_g1_i1,TRINITY_DN36811_c0_g1
TRINITY_DN36823_c0_g1_i1,TRINITY_DN36823_c0_g1
TRINITY_DN36869_c0_g1_i1,TRINITY_DN36869_c0_g1
TRINITY_DN36809_c0_g1_i1,TRINITY_DN36809_c0_g1
TRINITY_DN36899_c0_g1_i1,TRINITY_DN36899_c0_g1
TRINITY_DN36842_c0_g1_i1,TRINITY_DN36842_c0_g1
TRINITY_DN36894_c0_g1_i1,TRINITY_DN36894_c0_g1
TRINITY_DN36846_c0_g1_i1,TRINITY_DN36846_c0_g1
TRINITY_DN36825_c0_g1_i1,TRINITY_DN36825_c0_g1
TRINITY_DN36890_c0_g1_i1,TRINITY_DN36890_c0_g1
TRINITY_DN36813_c0_g1_i1,TRINITY_DN36813_c0_g1
TRINITY_DN36874_c0_g1_i1,TRINITY_DN36874_c0_g1
TRINITY_DN36822_c0_g1_i1,TRINITY_DN36822_c0_g1
TRINITY_DN36850_c0_g1_i1,TRINITY_DN36850_c0_g1
TRINITY_DN36871_c0_g1_i1,TRINITY_DN36871_c0_g1
TRINITY_DN36839_c0_g1_i1,TRINITY_DN36839_c0_g1
TRINITY_DN36855_c0_g1_i1,TRINITY_DN36855_c0_g1
TRINITY_DN36819_c0_g1_i1,TRINITY_DN36819_c0_g1
TRINITY_DN36896_c0_g1_i1,TRINITY_DN36896_c0_g1
TRINITY_DN36838_c0_g1_i1,TRINITY_DN36838_c0_g1
TRINITY_DN53401_c0_g1_i1,TRINITY_DN53401_c0_g1
TRINITY_DN53361_c0_g1_i1,TRINITY_DN53361_c0_g1
TRINITY_DN53348_c0_g1_i1,TRINITY_DN53348_c0_g1
TRINITY_DN53329_c0_g1_i1,TRINITY_DN53329_c0_g1
TRINITY_DN53365_c0_g1_i1,TRINITY_DN53365_c0_g1
TRINITY_DN53385_c0_g1_i1,TRINITY_DN53385_c0_g1
TRINITY_DN53416_c0_g1_i1,TRINITY_DN53416_c0_g1
TRINITY_DN53356_c0_g1_i1,TRINITY_DN53356_c0_g1
TRINITY_DN53373_c0_g1_i1,TRINITY_DN53373_c0_g1
TRINITY_DN53335_c0_g1_i1,TRINITY_DN53335_c0_g1
TRINITY_DN53328_c0_g1_i1,TRINITY_DN53328_c0_g1
TRINITY_DN53345_c0_g1_i1,TRINITY_DN53345_c0_g1
TRINITY_DN53393_c0_g1_i1,TRINITY_DN53393_c0_g1
TRINITY_DN53414_c0_g1_i1,TRINITY_DN53414_c0_g1
TRINITY_DN53406_c0_g1_i1,TRINITY_DN53406_c0_g1
TRINITY_DN53319_c0_g1_i1,TRINITY_DN53319_c0_g1
TRINITY_DN53327_c0_g1_i1,TRINITY_DN53327_c0_g1
TRINITY_DN53384_c0_g1_i1,TRINITY_DN53384_c0_g1
TRINITY_DN53337_c0_g1_i1,TRINITY_DN53337_c0_g1
TRINITY_DN53357_c0_g1_i1,TRINITY_DN53357_c0_g1
TRINITY_DN53375_c0_g1_i1,TRINITY_DN53375_c0_g1
TRINITY_DN53321_c0_g1_i1,TRINITY_DN53321_c0_g1
TRINITY_DN53368_c0_g1_i1,TRINITY_DN53368_c0_g1
TRINITY_DN53374_c0_g1_i1,TRINITY_DN53374_c0_g1
TRINITY_DN53389_c0_g1_i1,TRINITY_DN53389_c0_g1
TRINITY_DN53318_c0_g1_i1,TRINITY_DN53318_c0_g1
TRINITY_DN53413_c0_g1_i1,TRINITY_DN53413_c0_g1
TRINITY_DN53350_c0_g1_i1,TRINITY_DN53350_c0_g1
TRINITY_DN53351_c0_g1_i1,TRINITY_DN53351_c0_g1
TRINITY_DN53394_c0_g1_i1,TRINITY_DN53394_c0_g1
TRINITY_DN53367_c0_g1_i1,TRINITY_DN53367_c0_g1
TRINITY_DN53360_c0_g1_i1,TRINITY_DN53360_c0_g1
TRINITY_DN53412_c0_g1_i1,TRINITY_DN53412_c0_g1
TRINITY_DN53396_c0_g1_i1,TRINITY_DN53396_c0_g1
TRINITY_DN53402_c0_g1_i1,TRINITY_DN53402_c0_g1
TRINITY_DN53399_c0_g1_i1,TRINITY_DN53399_c0_g1
TRINITY_DN53404_c0_g1_i1,TRINITY_DN53404_c0_g1
TRINITY_DN53353_c0_g1_i1,TRINITY_DN53353_c0_g1
TRINITY_DN53342_c0_g1_i1,TRINITY_DN53342_c0_g1
TRINITY_DN53392_c0_g1_i1,TRINITY_DN53392_c0_g1
TRINITY_DN53341_c0_g1_i1,TRINITY_DN53341_c0_g1
TRINITY_DN53369_c0_g1_i1,TRINITY_DN53369_c0_g1
TRINITY_DN53358_c0_g1_i1,TRINITY_DN53358_c0_g1
TRINITY_DN53386_c0_g1_i1,TRINITY_DN53386_c0_g1
TRINITY_DN53407_c0_g1_i1,TRINITY_DN53407_c0_g1
TRINITY_DN53362_c0_g1_i1,TRINITY_DN53362_c0_g1
TRINITY_DN53334_c0_g1_i1,TRINITY_DN53334_c0_g1
TRINITY_DN53346_c0_g1_i1,TRINITY_DN53346_c0_g1
TRINITY_DN53372_c0_g1_i1,TRINITY_DN53372_c0_g1
TRINITY_DN53372_c0_g1_i2,TRINITY_DN53372_c0_g1
TRINITY_DN53390_c0_g1_i1,TRINITY_DN53390_c0_g1
TRINITY_DN53330_c0_g1_i1,TRINITY_DN53330_c0_g1
TRINITY_DN53340_c0_g1_i1,TRINITY_DN53340_c0_g1
TRINITY_DN53354_c0_g1_i1,TRINITY_DN53354_c0_g1
TRINITY_DN53349_c0_g1_i1,TRINITY_DN53349_c0_g1
TRINITY_DN53388_c0_g1_i1,TRINITY_DN53388_c0_g1
TRINITY_DN53320_c0_g1_i1,TRINITY_DN53320_c0_g1
TRINITY_DN53408_c0_g1_i1,TRINITY_DN53408_c0_g1
TRINITY_DN53417_c0_g1_i1,TRINITY_DN53417_c0_g1
TRINITY_DN53415_c0_g1_i1,TRINITY_DN53415_c0_g1
TRINITY_DN53400_c0_g1_i1,TRINITY_DN53400_c0_g1
TRINITY_DN53326_c0_g1_i1,TRINITY_DN53326_c0_g1
TRINITY_DN53364_c0_g1_i1,TRINITY_DN53364_c0_g1
TRINITY_DN53355_c0_g1_i1,TRINITY_DN53355_c0_g1
TRINITY_DN53332_c0_g1_i1,TRINITY_DN53332_c0_g1
TRINITY_DN53383_c0_g1_i1,TRINITY_DN53383_c0_g1
TRINITY_DN53387_c0_g1_i1,TRINITY_DN53387_c0_g1
TRINITY_DN53323_c0_g1_i1,TRINITY_DN53323_c0_g1
TRINITY_DN53331_c0_g1_i1,TRINITY_DN53331_c0_g1
TRINITY_DN53409_c0_g1_i1,TRINITY_DN53409_c0_g1
TRINITY_DN53370_c0_g1_i1,TRINITY_DN53370_c0_g1
TRINITY_DN53359_c0_g1_i1,TRINITY_DN53359_c0_g1
TRINITY_DN53352_c0_g1_i1,TRINITY_DN53352_c0_g1
TRINITY_DN53410_c0_g1_i1,TRINITY_DN53410_c0_g1
TRINITY_DN53379_c0_g1_i1,TRINITY_DN53379_c0_g1
TRINITY_DN53324_c0_g1_i1,TRINITY_DN53324_c0_g1
TRINITY_DN53397_c0_g1_i1,TRINITY_DN53397_c0_g1
TRINITY_DN53380_c0_g1_i1,TRINITY_DN53380_c0_g1
TRINITY_DN53344_c0_g1_i1,TRINITY_DN53344_c0_g1
TRINITY_DN53405_c0_g1_i1,TRINITY_DN53405_c0_g1
TRINITY_DN53363_c0_g1_i1,TRINITY_DN53363_c0_g1
TRINITY_DN53391_c0_g1_i1,TRINITY_DN53391_c0_g1
TRINITY_DN53378_c0_g1_i1,TRINITY_DN53378_c0_g1
TRINITY_DN53403_c0_g1_i1,TRINITY_DN53403_c0_g1
TRINITY_DN53382_c0_g1_i1,TRINITY_DN53382_c0_g1
TRINITY_DN53325_c0_g1_i1,TRINITY_DN53325_c0_g1
TRINITY_DN18988_c0_g1_i1,TRINITY_DN18988_c0_g1
TRINITY_DN18998_c0_g1_i1,TRINITY_DN18998_c0_g1
TRINITY_DN18933_c0_g1_i1,TRINITY_DN18933_c0_g1
TRINITY_DN18917_c0_g1_i1,TRINITY_DN18917_c0_g1
TRINITY_DN18913_c0_g1_i1,TRINITY_DN18913_c0_g1
TRINITY_DN18994_c0_g1_i1,TRINITY_DN18994_c0_g1
TRINITY_DN18992_c0_g1_i1,TRINITY_DN18992_c0_g1
TRINITY_DN18924_c0_g1_i1,TRINITY_DN18924_c0_g1
TRINITY_DN18916_c0_g1_i1,TRINITY_DN18916_c0_g1
TRINITY_DN18961_c0_g1_i1,TRINITY_DN18961_c0_g1
TRINITY_DN18985_c0_g1_i1,TRINITY_DN18985_c0_g1
TRINITY_DN18907_c0_g1_i1,TRINITY_DN18907_c0_g1
TRINITY_DN18958_c0_g1_i1,TRINITY_DN18958_c0_g1
TRINITY_DN18922_c0_g1_i1,TRINITY_DN18922_c0_g1
TRINITY_DN18929_c0_g1_i1,TRINITY_DN18929_c0_g1
TRINITY_DN18925_c0_g1_i1,TRINITY_DN18925_c0_g1
TRINITY_DN18979_c0_g1_i1,TRINITY_DN18979_c0_g1
TRINITY_DN18939_c0_g1_i1,TRINITY_DN18939_c0_g1
TRINITY_DN18906_c0_g1_i1,TRINITY_DN18906_c0_g1
TRINITY_DN18948_c0_g1_i1,TRINITY_DN18948_c0_g1
TRINITY_DN18943_c0_g1_i1,TRINITY_DN18943_c0_g1
TRINITY_DN18915_c0_g1_i1,TRINITY_DN18915_c0_g1
TRINITY_DN18968_c0_g1_i1,TRINITY_DN18968_c0_g1
TRINITY_DN18960_c0_g1_i1,TRINITY_DN18960_c0_g1
TRINITY_DN18960_c0_g1_i2,TRINITY_DN18960_c0_g1
TRINITY_DN18966_c0_g1_i1,TRINITY_DN18966_c0_g1
TRINITY_DN18990_c0_g1_i1,TRINITY_DN18990_c0_g1
TRINITY_DN18993_c0_g1_i1,TRINITY_DN18993_c0_g1
TRINITY_DN18952_c0_g1_i1,TRINITY_DN18952_c0_g1
TRINITY_DN19000_c0_g1_i1,TRINITY_DN19000_c0_g1
TRINITY_DN18918_c0_g1_i1,TRINITY_DN18918_c0_g1
TRINITY_DN18984_c0_g1_i1,TRINITY_DN18984_c0_g1
TRINITY_DN18927_c0_g1_i1,TRINITY_DN18927_c0_g1
TRINITY_DN18951_c0_g1_i1,TRINITY_DN18951_c0_g1
TRINITY_DN18974_c0_g1_i1,TRINITY_DN18974_c0_g1
TRINITY_DN18931_c0_g1_i1,TRINITY_DN18931_c0_g1
TRINITY_DN18923_c0_g1_i1,TRINITY_DN18923_c0_g1
TRINITY_DN18977_c0_g1_i1,TRINITY_DN18977_c0_g1
TRINITY_DN18970_c0_g1_i1,TRINITY_DN18970_c0_g1
TRINITY_DN18944_c0_g1_i1,TRINITY_DN18944_c0_g1
TRINITY_DN18921_c0_g1_i1,TRINITY_DN18921_c0_g1
TRINITY_DN18986_c0_g1_i1,TRINITY_DN18986_c0_g1
TRINITY_DN18910_c0_g1_i1,TRINITY_DN18910_c0_g1
TRINITY_DN18996_c0_g1_i1,TRINITY_DN18996_c0_g1
TRINITY_DN18936_c0_g1_i1,TRINITY_DN18936_c0_g1
TRINITY_DN18940_c0_g1_i2,TRINITY_DN18940_c0_g1
TRINITY_DN18934_c0_g1_i1,TRINITY_DN18934_c0_g1
TRINITY_DN18976_c0_g1_i1,TRINITY_DN18976_c0_g1
TRINITY_DN18947_c0_g1_i1,TRINITY_DN18947_c0_g1
TRINITY_DN18942_c0_g1_i1,TRINITY_DN18942_c0_g1
TRINITY_DN18912_c0_g1_i1,TRINITY_DN18912_c0_g1
TRINITY_DN18914_c0_g1_i1,TRINITY_DN18914_c0_g1
TRINITY_DN18904_c0_g1_i1,TRINITY_DN18904_c0_g1
TRINITY_DN18962_c0_g1_i1,TRINITY_DN18962_c0_g1
TRINITY_DN18954_c0_g1_i1,TRINITY_DN18954_c0_g1
TRINITY_DN19001_c0_g1_i1,TRINITY_DN19001_c0_g1
TRINITY_DN18981_c0_g1_i1,TRINITY_DN18981_c0_g1
TRINITY_DN18972_c0_g1_i1,TRINITY_DN18972_c0_g1
TRINITY_DN18908_c0_g1_i1,TRINITY_DN18908_c0_g1
TRINITY_DN18955_c0_g1_i1,TRINITY_DN18955_c0_g1
TRINITY_DN18920_c0_g1_i1,TRINITY_DN18920_c0_g1
TRINITY_DN18989_c0_g1_i1,TRINITY_DN18989_c0_g1
TRINITY_DN18909_c0_g1_i1,TRINITY_DN18909_c0_g1
TRINITY_DN18945_c0_g1_i1,TRINITY_DN18945_c0_g1
TRINITY_DN18967_c0_g1_i1,TRINITY_DN18967_c0_g1
TRINITY_DN18957_c0_g1_i1,TRINITY_DN18957_c0_g1
TRINITY_DN18905_c0_g1_i1,TRINITY_DN18905_c0_g1
TRINITY_DN18978_c0_g1_i1,TRINITY_DN18978_c0_g1
TRINITY_DN18956_c0_g1_i1,TRINITY_DN18956_c0_g1
TRINITY_DN18963_c0_g1_i1,TRINITY_DN18963_c0_g1
TRINITY_DN18935_c0_g1_i1,TRINITY_DN18935_c0_g1
TRINITY_DN18926_c0_g1_i1,TRINITY_DN18926_c0_g1
TRINITY_DN18983_c0_g1_i1,TRINITY_DN18983_c0_g1
TRINITY_DN18999_c0_g1_i1,TRINITY_DN18999_c0_g1
TRINITY_DN18938_c0_g1_i1,TRINITY_DN18938_c0_g1
TRINITY_DN18982_c0_g1_i1,TRINITY_DN18982_c0_g1
TRINITY_DN18903_c0_g1_i1,TRINITY_DN18903_c0_g1
TRINITY_DN18950_c0_g1_i1,TRINITY_DN18950_c0_g1
TRINITY_DN18946_c0_g1_i1,TRINITY_DN18946_c0_g1
TRINITY_DN18987_c0_g1_i1,TRINITY_DN18987_c0_g1
TRINITY_DN18991_c0_g1_i1,TRINITY_DN18991_c0_g1
TRINITY_DN19002_c0_g1_i1,TRINITY_DN19002_c0_g1
TRINITY_DN18964_c0_g1_i1,TRINITY_DN18964_c0_g1
TRINITY_DN18953_c0_g1_i1,TRINITY_DN18953_c0_g1
TRINITY_DN18995_c0_g1_i1,TRINITY_DN18995_c0_g1
TRINITY_DN18919_c0_g1_i1,TRINITY_DN18919_c0_g1
TRINITY_DN18975_c0_g1_i1,TRINITY_DN18975_c0_g1
TRINITY_DN18980_c0_g1_i1,TRINITY_DN18980_c0_g1
TRINITY_DN18969_c0_g1_i1,TRINITY_DN18969_c0_g1
TRINITY_DN18911_c0_g1_i3,TRINITY_DN18911_c0_g1
TRINITY_DN18911_c0_g1_i4,TRINITY_DN18911_c0_g1
TRINITY_DN35050_c0_g1_i1,TRINITY_DN35050_c0_g1
TRINITY_DN35013_c0_g1_i1,TRINITY_DN35013_c0_g1
TRINITY_DN35101_c0_g1_i1,TRINITY_DN35101_c0_g1
TRINITY_DN35018_c0_g1_i1,TRINITY_DN35018_c0_g1
TRINITY_DN35080_c0_g1_i1,TRINITY_DN35080_c0_g1
TRINITY_DN35030_c0_g1_i1,TRINITY_DN35030_c0_g1
TRINITY_DN35047_c0_g1_i1,TRINITY_DN35047_c0_g1
TRINITY_DN35011_c0_g1_i1,TRINITY_DN35011_c0_g1
TRINITY_DN35094_c0_g1_i1,TRINITY_DN35094_c0_g1
TRINITY_DN35055_c0_g1_i1,TRINITY_DN35055_c0_g1
TRINITY_DN35089_c0_g1_i1,TRINITY_DN35089_c0_g1
TRINITY_DN35089_c0_g1_i2,TRINITY_DN35089_c0_g1
TRINITY_DN35076_c0_g1_i1,TRINITY_DN35076_c0_g1
TRINITY_DN35052_c0_g1_i1,TRINITY_DN35052_c0_g1
TRINITY_DN35067_c0_g1_i1,TRINITY_DN35067_c0_g1
TRINITY_DN35020_c0_g1_i1,TRINITY_DN35020_c0_g1
TRINITY_DN35102_c0_g1_i1,TRINITY_DN35102_c0_g1
TRINITY_DN35078_c0_g1_i1,TRINITY_DN35078_c0_g1
TRINITY_DN35012_c0_g1_i1,TRINITY_DN35012_c0_g1
TRINITY_DN35037_c0_g1_i1,TRINITY_DN35037_c0_g1
TRINITY_DN35071_c0_g1_i1,TRINITY_DN35071_c0_g1
TRINITY_DN35046_c0_g1_i1,TRINITY_DN35046_c0_g1
TRINITY_DN35027_c0_g1_i1,TRINITY_DN35027_c0_g1
TRINITY_DN35016_c0_g1_i1,TRINITY_DN35016_c0_g1
TRINITY_DN35044_c0_g1_i1,TRINITY_DN35044_c0_g1
TRINITY_DN35054_c0_g1_i1,TRINITY_DN35054_c0_g1
TRINITY_DN35085_c0_g1_i1,TRINITY_DN35085_c0_g1
TRINITY_DN35098_c0_g1_i1,TRINITY_DN35098_c0_g1
TRINITY_DN35079_c0_g1_i1,TRINITY_DN35079_c0_g1
TRINITY_DN35022_c0_g1_i1,TRINITY_DN35022_c0_g1
TRINITY_DN35061_c0_g1_i2,TRINITY_DN35061_c0_g1
TRINITY_DN35105_c0_g1_i1,TRINITY_DN35105_c0_g1
TRINITY_DN35039_c0_g1_i1,TRINITY_DN35039_c0_g1
TRINITY_DN35095_c0_g1_i1,TRINITY_DN35095_c0_g1
TRINITY_DN35034_c0_g1_i1,TRINITY_DN35034_c0_g1
TRINITY_DN35092_c0_g1_i1,TRINITY_DN35092_c0_g1
TRINITY_DN35096_c0_g1_i1,TRINITY_DN35096_c0_g1
TRINITY_DN35075_c0_g1_i1,TRINITY_DN35075_c0_g1
TRINITY_DN35017_c0_g1_i1,TRINITY_DN35017_c0_g1
TRINITY_DN35103_c0_g1_i1,TRINITY_DN35103_c0_g1
TRINITY_DN35025_c0_g1_i1,TRINITY_DN35025_c0_g1
TRINITY_DN35036_c0_g1_i1,TRINITY_DN35036_c0_g1
TRINITY_DN35091_c0_g1_i1,TRINITY_DN35091_c0_g1
TRINITY_DN35074_c0_g1_i1,TRINITY_DN35074_c0_g1
TRINITY_DN35057_c0_g1_i1,TRINITY_DN35057_c0_g1
TRINITY_DN35063_c0_g1_i1,TRINITY_DN35063_c0_g1
TRINITY_DN35069_c0_g1_i1,TRINITY_DN35069_c0_g1
TRINITY_DN35088_c0_g1_i1,TRINITY_DN35088_c0_g1
TRINITY_DN35077_c0_g1_i1,TRINITY_DN35077_c0_g1
TRINITY_DN35035_c0_g1_i1,TRINITY_DN35035_c0_g1
TRINITY_DN35015_c0_g1_i1,TRINITY_DN35015_c0_g1
TRINITY_DN35024_c0_g1_i1,TRINITY_DN35024_c0_g1
TRINITY_DN35007_c0_g1_i1,TRINITY_DN35007_c0_g1
TRINITY_DN35007_c0_g1_i2,TRINITY_DN35007_c0_g1
TRINITY_DN35008_c0_g1_i1,TRINITY_DN35008_c0_g1
TRINITY_DN35058_c0_g1_i1,TRINITY_DN35058_c0_g1
TRINITY_DN35072_c0_g1_i1,TRINITY_DN35072_c0_g1
TRINITY_DN35040_c0_g1_i1,TRINITY_DN35040_c0_g1
TRINITY_DN35070_c0_g1_i1,TRINITY_DN35070_c0_g1
TRINITY_DN35060_c0_g1_i1,TRINITY_DN35060_c0_g1
TRINITY_DN35051_c0_g1_i1,TRINITY_DN35051_c0_g1
TRINITY_DN35023_c0_g1_i1,TRINITY_DN35023_c0_g1
TRINITY_DN35032_c0_g1_i1,TRINITY_DN35032_c0_g1
TRINITY_DN35043_c0_g1_i1,TRINITY_DN35043_c0_g1
TRINITY_DN35081_c0_g1_i1,TRINITY_DN35081_c0_g1
TRINITY_DN35042_c0_g1_i1,TRINITY_DN35042_c0_g1
TRINITY_DN35042_c1_g1_i1,TRINITY_DN35042_c1_g1
TRINITY_DN35068_c0_g1_i1,TRINITY_DN35068_c0_g1
TRINITY_DN35045_c0_g1_i1,TRINITY_DN35045_c0_g1
TRINITY_DN35086_c0_g1_i1,TRINITY_DN35086_c0_g1
TRINITY_DN35038_c0_g1_i1,TRINITY_DN35038_c0_g1
TRINITY_DN35062_c0_g1_i1,TRINITY_DN35062_c0_g1
TRINITY_DN35093_c0_g1_i1,TRINITY_DN35093_c0_g1
TRINITY_DN35010_c0_g1_i1,TRINITY_DN35010_c0_g1
TRINITY_DN35048_c0_g1_i1,TRINITY_DN35048_c0_g1
TRINITY_DN35097_c0_g1_i1,TRINITY_DN35097_c0_g1
TRINITY_DN35056_c0_g1_i2,TRINITY_DN35056_c0_g1
TRINITY_DN35049_c0_g1_i1,TRINITY_DN35049_c0_g1
TRINITY_DN35009_c0_g1_i1,TRINITY_DN35009_c0_g1
TRINITY_DN35028_c0_g1_i1,TRINITY_DN35028_c0_g1
TRINITY_DN35033_c0_g1_i1,TRINITY_DN35033_c0_g1
TRINITY_DN35099_c0_g1_i1,TRINITY_DN35099_c0_g1
TRINITY_DN35104_c0_g1_i1,TRINITY_DN35104_c0_g1
TRINITY_DN35087_c0_g1_i1,TRINITY_DN35087_c0_g1
TRINITY_DN35041_c0_g1_i1,TRINITY_DN35041_c0_g1
TRINITY_DN35073_c0_g1_i1,TRINITY_DN35073_c0_g1
TRINITY_DN35026_c0_g1_i1,TRINITY_DN35026_c0_g1
TRINITY_DN35029_c0_g1_i1,TRINITY_DN35029_c0_g1
TRINITY_DN35100_c0_g1_i1,TRINITY_DN35100_c0_g1
TRINITY_DN35065_c0_g1_i1,TRINITY_DN35065_c0_g1
TRINITY_DN35031_c0_g1_i1,TRINITY_DN35031_c0_g1
TRINITY_DN35084_c0_g1_i1,TRINITY_DN35084_c0_g1
TRINITY_DN35083_c0_g1_i1,TRINITY_DN35083_c0_g1
TRINITY_DN35066_c0_g1_i1,TRINITY_DN35066_c0_g1
TRINITY_DN23764_c0_g1_i1,TRINITY_DN23764_c0_g1
TRINITY_DN23727_c0_g1_i1,TRINITY_DN23727_c0_g1
TRINITY_DN23740_c0_g1_i1,TRINITY_DN23740_c0_g1
TRINITY_DN23740_c0_g1_i3,TRINITY_DN23740_c0_g1
TRINITY_DN23740_c0_g1_i5,TRINITY_DN23740_c0_g1
TRINITY_DN23804_c0_g1_i2,TRINITY_DN23804_c0_g1
TRINITY_DN23773_c0_g1_i1,TRINITY_DN23773_c0_g1
TRINITY_DN23773_c0_g1_i2,TRINITY_DN23773_c0_g1
TRINITY_DN23803_c0_g1_i1,TRINITY_DN23803_c0_g1
TRINITY_DN23711_c0_g1_i1,TRINITY_DN23711_c0_g1
TRINITY_DN23802_c0_g1_i1,TRINITY_DN23802_c0_g1
